"DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","Id","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","Year","YearText","WashingtoniansAffectedRange","BreachLifecycleRange","DaysToContainBreach","DaysToIdentifyBreach","DaysBreachLifecycle","DiscoveredInProgress","DaysOfExposure","DaysElapsedBetweenEndAndDiscovery","EndedOnDayDiscovered","DaysElapsedBeforeNotification","DaysOfExposureRange","EntityState"
"2024 Jun 13 12:00:00 AM","2024 Nov 27 12:00:00 AM","Cyberattack","2024 Jun 07 12:00:00 AM","2024 Jun 13 12:00:00 AM","Keesal, Young & Logan","18,058","Ransomware","1,801","Business","Legal","2,025","2025","1,000-9,999","1-99","0","6","6","true","6",,"true","167","1-99","CA"
"2024 Aug 05 12:00:00 AM","2024 Dec 02 12:00:00 AM","Cyberattack","2024 Jul 31 12:00:00 AM","2024 Aug 05 12:00:00 AM","Overseas Shipholding Group, Inc.","18,059","Ransomware","956","Business","Shipping","2,025","2025","500-999","1-99","0","5","5","true","5",,"true","119","1-99","FL"
"2024 Feb 03 12:00:00 AM","2024 Dec 02 12:00:00 AM","Cyberattack","2024 Jan 26 12:00:00 AM","2024 Feb 03 12:00:00 AM","The Ability Experience","18,064","Ransomware","1,409","Non-Profit/Charity",,"2,025","2025","1,000-9,999","1-99","0","8","8","true","8",,"true","303","1-99","NC"
"2024 Aug 07 12:00:00 AM","2024 Dec 06 12:00:00 AM","Cyberattack","2024 Aug 07 12:00:00 AM","2024 Aug 08 12:00:00 AM","ABC Legal Services, Inc. ","18,110","Ransomware","2,447","Business","Legal","2,025","2025","1,000-9,999","1-99","1","0","1","true","1",,"false","121","1-99","WA"
"2023 Dec 30 12:00:00 AM","2024 Dec 11 12:00:00 AM","Cyberattack","2023 Dec 25 12:00:00 AM","2023 Dec 30 12:00:00 AM","Doxim, Inc. ","18,111","Ransomware","943","Business","Other","2,025","2025","500-999","1-99","0","5","5","true","5",,"true","347","1-99","MI"
"2024 Jun 14 12:00:00 AM","2024 Dec 12 12:00:00 AM","Cyberattack","2024 Jun 13 12:00:00 AM","2024 Jun 14 12:00:00 AM","Young Life","18,123","Ransomware","3,652","Non-Profit/Charity",,"2,025","2025","1,000-9,999","1-99","0","1","1","true","1",,"true","181","1-99","CO"
"2024 May 25 12:00:00 AM","2024 Dec 12 12:00:00 AM","Cyberattack","2024 May 24 12:00:00 AM","2024 May 25 12:00:00 AM","The Seattle Public Library ","18,124","Ransomware","26,965","Government",,"2,025","2025","10,000-49,999","1-99","0","1","1","true","1",,"true","201","1-99","WA"
"2024 May 12 12:00:00 AM","2024 Dec 13 12:00:00 AM","Unauthorized Access","2024 Feb 16 12:00:00 AM","2024 May 12 12:00:00 AM","ConnectOnCall.com, LLC ","18,125",,"10,369","Business","Software","2,025","2025","10,000-49,999","1-99","0","86","86","true","86",,"true","215","1-99","DE"
"2024 Jun 30 12:00:00 AM","2024 Dec 13 12:00:00 AM","Cyberattack","2024 Jun 26 12:00:00 AM","2024 Jun 30 12:00:00 AM","Crimson Wine Group","18,126","Ransomware","3,436","Business","Retail","2,025","2025","1,000-9,999","1-99","0","4","4","true","4",,"true","166","1-99","CA"
"2024 May 08 12:00:00 AM","2024 Dec 19 12:00:00 AM","Cyberattack","2024 Feb 29 12:00:00 AM","2024 Jun 11 12:00:00 AM","Ascension Health","18,152","Ransomware","5,787","Health",,"2,025","2025","1,000-9,999","100-199","34","69","103","true","103",,"false","225","100-199","MO"
"2024 Aug 09 12:00:00 AM","2024 Dec 19 12:00:00 AM","Unauthorized Access","2024 May 13 12:00:00 AM","2024 Aug 07 12:00:00 AM","HRB Tax Group, Inc.","18,154",,"889","Finance",,"2,025","2025","500-999","1-99","0","88","88","false","86","2","false","132","1-99","MO"
"2024 Sep 18 12:00:00 AM","2024 Dec 16 12:00:00 AM","Cyberattack","2024 Sep 13 12:00:00 AM","2024 Sep 18 12:00:00 AM","Regional Care, Inc.","18,155","Phishing","1,580","Health",,"2,025","2025","1,000-9,999","1-99","0","5","5","true","5",,"true","89","1-99","NE"
"2024 Nov 20 12:00:00 AM","2024 Dec 20 12:00:00 AM","Unauthorized Access",,,"Stiiizy, Inc.","18,156",,"3,500","Business","Retail","2,025","2025","1,000-9,999","Unknown",,,,"false",,,"false","30","Unknown","CA"
"2024 Sep 26 12:00:00 AM","2024 Dec 20 12:00:00 AM","Unauthorized Access","2024 Sep 23 12:00:00 AM","2024 Sep 26 12:00:00 AM","American Addiction Centers, Inc.","18,157",,"2,994","Health",,"2,025","2025","1,000-9,999","1-99","0","3","3","true","3",,"true","85","1-99","TN"
"2024 Nov 15 12:00:00 AM","2024 Dec 20 12:00:00 AM","Theft or Mistake","2024 Nov 15 12:00:00 AM","2024 Nov 21 12:00:00 AM","RV Country, Inc.","18,159",,"773","Business","Other","2,025","2025","500-999","1-99","6","0","6","true","6",,"false","35","1-99","WA"
"2024 Dec 02 12:00:00 AM","2024 Dec 31 12:00:00 AM","Theft or Mistake","2024 Nov 28 12:00:00 AM","2024 Dec 02 12:00:00 AM","Eastern Washington University","18,174",,"11,000","Education",,"2,025","2025","10,000-49,999","1-99","0","4","4","true","4",,"true","29","1-99","WA"
"2024 Oct 17 12:00:00 AM","2024 Dec 16 12:00:00 AM","Cyberattack","2024 Sep 17 12:00:00 AM","2024 Oct 19 12:00:00 AM","Kitsap Mental Health Services","18,176","Ransomware","56,981","Health",,"2,025","2025","50,000-999,999","1-99","2","30","32","true","32",,"false","60","1-99","WA"
"2024 Nov 13 12:00:00 AM","2024 Dec 20 12:00:00 AM","Cyberattack","2024 Nov 13 12:00:00 AM","2024 Nov 14 12:00:00 AM","Youth Eastside Services","18,177","Ransomware","755","Non-Profit/Charity",,"2,025","2025","500-999","1-99","1","0","1","true","1",,"false","37","1-99","WA"
"2023 Oct 11 12:00:00 AM","2024 Dec 23 12:00:00 AM","Cyberattack",,,"Akumin","18,180","Ransomware","5,063","Health",,"2,025","2025","1,000-9,999","Unknown",,,,"false",,,"false","439","Unknown","FL"
"2024 Sep 23 12:00:00 AM","2024 Oct 18 12:00:00 AM","Unauthorized Access",,,"Falco Sult & Company, PS","18,181",,"1,788","Finance",,"2,025","2025","1,000-9,999","Unknown",,,,"false",,,"false","25","Unknown","WA"
"2024 Aug 13 12:00:00 AM","2025 Jan 02 12:00:00 AM","Cyberattack","2024 Aug 08 12:00:00 AM","2024 Aug 13 12:00:00 AM","American Trust Company","18,182","Phishing","835","Business","Professional Services","2,025","2025","500-999","1-99","0","5","5","true","5",,"true","142","1-99","TN"
"2024 Nov 03 12:00:00 AM","2025 Jan 08 12:00:00 AM","Cyberattack","2024 Sep 02 12:00:00 AM","2024 Nov 02 12:00:00 AM","ITC Investments, Inc. ","18,207","Ransomware","867","Business","Manufacturing","2,025","2025","500-999","1-99","0","62","62","false","61","1","false","66","1-99","WA"
"2025 Jan 07 12:00:00 AM","2025 Jan 09 12:00:00 AM","Unauthorized Access","2025 Jan 01 12:00:00 AM","2025 Jan 05 12:00:00 AM","Get Air Management, Inc.","18,240",,"294,217","Business","Entertainment","2,025","2025","50,000-999,999","1-99","0","6","6","false","4","2","false","2","1-99","UT"
"2024 Nov 13 12:00:00 AM","2025 Jan 10 12:00:00 AM","Cyberattack","2024 Nov 12 12:00:00 AM","2024 Nov 13 12:00:00 AM","Northwest Asthma & Allergy Center","18,241","Phishing","39,342","Health",,"2,025","2025","10,000-49,999","1-99","0","1","1","true","1",,"true","58","1-99","WA"
"2024 Dec 09 12:00:00 AM","2025 Jan 10 12:00:00 AM","Cyberattack","2024 Jul 18 12:00:00 AM","2024 Dec 09 12:00:00 AM","Avery Products Corporation","18,247","Ransomware","1,724","Business","Manufacturing","2,025","2025","1,000-9,999","100-199","0","144","144","true","144",,"true","32","100-199","CA"
"2024 Sep 27 12:00:00 AM","2025 Jan 16 12:00:00 AM","Cyberattack","2024 Sep 03 12:00:00 AM","2024 Nov 03 12:00:00 AM","United Time Group LLC d/b/a Ashford.com","18,261","Other","1,494","Business","Retail","2,025","2025","1,000-9,999","1-99","37","24","61","true","61",,"false","111","1-99","NJ"
"2023 Dec 13 12:00:00 AM","2025 Jan 16 12:00:00 AM","Cyberattack","2023 Dec 13 12:00:00 AM","2023 Dec 13 12:00:00 AM","Wolf Haldenstein Adler Freeman & Herz LLP","18,293","Ransomware","67,820","Business","Professional Services","2,025","2025","50,000-999,999","0","0","0","0","true","0",,"true","400","0","NY"
"2024 Dec 18 12:00:00 AM","2025 Jan 17 12:00:00 AM","Unauthorized Access","2024 Jul 08 12:00:00 AM","2024 Dec 18 12:00:00 AM","Garden of Life, LLC","18,294",,"1,082","Business","Retail","2,025","2025","1,000-9,999","100-199","0","163","163","true","163",,"true","30","100-199","FL"
"2024 Jul 30 12:00:00 AM","2025 Jan 21 12:00:00 AM","Cyberattack","2024 Jul 30 12:00:00 AM","2024 Dec 18 12:00:00 AM","Columbia Hospitality, Inc.","18,295","Ransomware","3,787","Business","Hospitality","2,025","2025","1,000-9,999","100-199","141","0","141","true","141",,"false","175","100-199","WA"
"2024 Dec 28 12:00:00 AM","2025 Jan 27 12:00:00 AM","Cyberattack","2024 Dec 19 12:00:00 AM","2024 Dec 28 12:00:00 AM","PowerSchool Group LLC","18,339","Other","314,107","Education",,"2,025","2025","50,000-999,999","1-99","0","9","9","true","9",,"true","30","1-99","CA"
"2024 Sep 29 12:00:00 AM","2025 Jan 24 12:00:00 AM","Cyberattack","2024 Sep 17 12:00:00 AM","2024 Sep 29 12:00:00 AM","Texas Tech University Health Sciences Center El Paso","18,341","Ransomware","889","Health",,"2,025","2025","500-999","1-99","0","12","12","true","12",,"true","117","1-99","TX"
"2024 Jul 08 12:00:00 AM","2025 Jan 28 12:00:00 AM","Cyberattack","2024 Jul 05 12:00:00 AM","2024 Jul 08 12:00:00 AM","Berman & Rabin, P.A.","18,342","Ransomware","6,846","Business","Legal","2,025","2025","1,000-9,999","1-99","0","3","3","true","3",,"true","204","1-99","KS"
"2023 Jul 03 12:00:00 AM","2025 Jan 30 12:00:00 AM","Cyberattack","2023 Apr 28 12:00:00 AM","2023 Jul 04 12:00:00 AM","Prizm Media, Inc.","18,350","Phishing","23,469","Business","Other","2,025","2025","10,000-49,999","1-99","1","66","67","true","67",,"false","577","1-99","NJ"
"2024 Dec 30 12:00:00 AM","2025 Jan 30 12:00:00 AM","Cyberattack","2024 Dec 30 12:00:00 AM",,"UNITED BACKCARE DBA Pacific Rehabiliation Centers","18,368","Ransomware","18,600","Health",,"2,025","2025","10,000-49,999","Unknown",,"0",,"false",,,"false","31","Unknown","WA"
"2024 Dec 19 12:00:00 AM","2025 Jan 31 12:00:00 AM","Theft or Mistake","2024 Dec 05 12:00:00 AM","2024 Dec 19 12:00:00 AM","Regence (Regence BlueShield and Regence BCBS of OR)","18,378",,"714","Health",,"2,025","2025","500-999","1-99","0","14","14","true","14",,"true","43","1-99","OR"
"2024 Dec 04 12:00:00 AM","2025 Feb 10 12:00:00 AM","Cyberattack","2024 Dec 02 12:00:00 AM","2024 Dec 04 12:00:00 AM","CPS Solutions, LLC","18,430","Phishing","551","Health",,"2,025","2025","500-999","1-99","0","2","2","true","2",,"true","68","1-99","OH"
"2024 Dec 18 12:00:00 AM","2025 Feb 11 12:00:00 AM","Cyberattack","2024 Dec 09 12:00:00 AM","2024 Dec 18 12:00:00 AM","New Era Enterprises, Inc.","18,446","Unclear/unknown","2,268","Business","Other","2,025","2025","1,000-9,999","1-99","0","9","9","true","9",,"true","55","1-99","TX"
"2023 Dec 29 12:00:00 AM","2025 Feb 11 12:00:00 AM","Cyberattack","2023 Dec 29 12:00:00 AM","2024 Jan 07 12:00:00 AM","Medusind, Inc.","18,447","Ransomware","511","Health",,"2,025","2025","500-999","1-99","9","0","9","true","9",,"false","410","1-99","FL"
"2023 Aug 27 12:00:00 AM","2025 Feb 06 12:00:00 AM","Unauthorized Access","2023 Aug 16 12:00:00 AM","2023 Aug 27 12:00:00 AM","Hospital Sisters Health System","18,448",,"662","Health",,"2,025","2025","500-999","1-99","0","11","11","true","11",,"true","529","1-99","IL"
"2024 Dec 09 12:00:00 AM","2025 Feb 17 12:00:00 AM","Unauthorized Access","2024 Dec 08 12:00:00 AM","2024 Dec 09 12:00:00 AM","THE RESHAPOING AND NUTRITIONAL COMPANY LLC / DBA ARDSYY LIFE","18,489",,"3,080","Business","Retail","2,025","2025","1,000-9,999","1-99","0","1","1","true","1",,"true","70","1-99","NV"
"2024 Dec 25 12:00:00 AM","2025 Feb 18 12:00:00 AM","Cyberattack","2024 Dec 25 12:00:00 AM","2024 Dec 25 12:00:00 AM","Daniel A. Eckman, PC","18,490","Ransomware","705","Business","Professional Services","2,025","2025","500-999","0","0","0","0","true","0",,"true","55","0","WA"
"2024 Dec 06 12:00:00 AM","2025 Feb 21 12:00:00 AM","Cyberattack","2024 Sep 08 12:00:00 AM","2024 Dec 06 12:00:00 AM","Nuna Baby Essentials, Inc ","18,499","Other","681","Business","Retail","2,025","2025","500-999","1-99","0","89","89","true","89",,"true","77","1-99","PA"
"2024 Apr 22 12:00:00 AM","2025 Feb 24 12:00:00 AM","Unauthorized Access","2024 Feb 09 12:00:00 AM","2024 Apr 22 12:00:00 AM","DISA Global Solutions, Inc.","18,548",,"29,481","Business","Other","2,025","2025","10,000-49,999","1-99","0","73","73","true","73",,"true","308","1-99","TX"
"2024 Feb 14 12:00:00 AM","2025 Feb 27 12:00:00 AM","Cyberattack","2024 Feb 12 12:00:00 AM","2024 Feb 15 12:00:00 AM","Valsoft Corporation Inc. d/b/a AllTrust","18,565","Ransomware","3,185","Business","Software","2,025","2025","1,000-9,999","1-99","1","2","3","true","3",,"false","379","1-99","PA"
"2024 Oct 20 12:00:00 AM","2025 Feb 28 12:00:00 AM","Cyberattack","2024 Oct 14 12:00:00 AM","2024 Oct 22 12:00:00 AM","Rivers Casino Philadelphia","18,568","Ransomware","2,480","Business","Entertainment","2,025","2025","1,000-9,999","1-99","2","6","8","true","8",,"false","131","1-99","PA"
"2024 Aug 31 12:00:00 AM","2025 Feb 28 12:00:00 AM","Cyberattack","2024 Aug 31 12:00:00 AM","2024 Aug 31 12:00:00 AM","Northwest Retirement Plan Consultants, LLC","18,569","Ransomware","1,821","Finance",,"2,025","2025","1,000-9,999","0","0","0","0","true","0",,"true","181","0","WA"
"2025 Feb 19 12:00:00 AM","2025 Mar 04 12:00:00 AM","Cyberattack",,,"Capp, Inc. d/b/a Airbuds","18,589","Unclear/unknown","33,538","Business","Software","2,025","2025","10,000-49,999","Unknown",,,,"false",,,"false","13","Unknown","CA"
"2025 Jan 13 12:00:00 AM","2025 Mar 04 12:00:00 AM","Unauthorized Access","2024 Dec 21 12:00:00 AM","2024 Dec 21 12:00:00 AM","Multnomah Education Service District","18,600",,"606","Education",,"2,025","2025","500-999","1-99","0","23","23","false","0","23","false","50","0","WA"
"2025 Feb 13 12:00:00 AM","2025 Mar 04 12:00:00 AM","Cyberattack","2024 Jun 27 12:00:00 AM","2024 Jul 24 12:00:00 AM","Hillcrest Convalescent Center, Inc. ","18,601","Other","772","Health",,"2,025","2025","500-999","200-299","0","231","231","false","27","204","false","19","1-99","NC"
"2025 Feb 05 12:00:00 AM","2025 Mar 05 12:00:00 AM","Cyberattack","2025 Feb 02 12:00:00 AM","2025 Feb 05 12:00:00 AM","Select Sires Member Cooperative fka All West Select Sires ","18,602","Ransomware","592","Business","Other","2,025","2025","500-999","1-99","0","3","3","true","3",,"true","28","1-99","WA"
"2025 Jan 21 12:00:00 AM","2025 Mar 05 12:00:00 AM","Cyberattack","2025 Jan 21 12:00:00 AM","2025 Jan 21 12:00:00 AM","Colorado River Adventures","18,603","Malware","723","Business","Entertainment","2,025","2025","500-999","0","0","0","0","true","0",,"true","43","0","CA"
"2024 Sep 29 12:00:00 AM","2025 Mar 07 12:00:00 AM","Unauthorized Access","2024 Sep 02 12:00:00 AM","2024 Nov 18 12:00:00 AM","United Seating and Mobility, LLC d/b/a Numotion (""Numotion"")","18,612",,"22,854","Health",,"2,025","2025","10,000-49,999","1-99","50","27","77","true","77",,"false","159","1-99","TN"
"2024 Jul 13 12:00:00 AM","2025 Mar 11 12:00:00 AM","Cyberattack","2024 Jul 03 12:00:00 AM","2024 Jul 13 12:00:00 AM","Smart ERP Solutions, Inc.","18,620","Ransomware","2,660","Business","Software","2,025","2025","1,000-9,999","1-99","0","10","10","true","10",,"true","241","1-99","CA"
"2024 Oct 14 12:00:00 AM","2025 Mar 12 12:00:00 AM","Cyberattack","2024 Oct 10 12:00:00 AM","2024 Oct 14 12:00:00 AM","Trinity Petroleum Management, LLC","18,625","Other","748","Business","Professional Services","2,025","2025","500-999","1-99","0","4","4","true","4",,"true","149","1-99","CO"
"2025 Jan 13 12:00:00 AM","2025 Mar 13 12:00:00 AM","Unauthorized Access","2024 Dec 21 12:00:00 AM","2024 Dec 21 12:00:00 AM","Reynolds School District #7","18,626",,"739","Education",,"2,025","2025","500-999","1-99","0","23","23","false","0","23","false","59","0","WA"
"2024 Sep 18 12:00:00 AM","2025 Mar 14 12:00:00 AM","Cyberattack","2024 Sep 17 12:00:00 AM","2024 Sep 18 12:00:00 AM","SAG-AFTRA Health Plan","18,646","Other","937","Business","Other","2,025","2025","500-999","1-99","0","1","1","true","1",,"true","177","1-99","CA"
"2025 Feb 23 12:00:00 AM","2025 Mar 14 12:00:00 AM","Cyberattack","2025 Feb 18 12:00:00 AM","2025 Feb 18 12:00:00 AM","Klickitat Valley Health","18,647","Other","11,960","Health",,"2,025","2025","10,000-49,999","1-99","0","5","5","false","0","5","false","19","0","WA"
"2024 Aug 06 12:00:00 AM","2025 Mar 18 12:00:00 AM","Cyberattack","2025 Feb 18 12:00:00 AM","2025 Feb 18 12:00:00 AM","Pennsylvania State Education Association","18,655","Ransomware","795","Business","Legal","2,025","2025","500-999","0","196","-196","0","true","0",,"false","224","0","PA"
"2024 Aug 16 12:00:00 AM","2025 Mar 19 12:00:00 AM","Cyberattack","2024 Aug 12 12:00:00 AM","2024 Aug 16 12:00:00 AM","OBI Seafoods, LLC","18,672","Ransomware","4,689","Business","Other","2,025","2025","1,000-9,999","1-99","0","4","4","true","4",,"true","215","1-99","WA"
"2024 Nov 20 12:00:00 AM","2025 Mar 20 12:00:00 AM","Unauthorized Access","2024 Nov 20 12:00:00 AM","2024 Nov 20 12:00:00 AM","Southeast Series of Lockton Companies, LLC (“Lockton”)","18,673",,"11,794","Business","Other","2,025","2025","10,000-49,999","0","0","0","0","true","0",,"true","120","0","WA"
"2024 Jul 03 12:00:00 AM","2025 Mar 21 12:00:00 AM","Cyberattack","2024 Jun 29 12:00:00 AM","2024 Jul 03 12:00:00 AM","Prosser School District ","18,692","Ransomware","963","Education",,"2,025","2025","500-999","1-99","0","4","4","true","4",,"true","261","1-99","WA"
"2024 Oct 03 12:00:00 AM","2025 Mar 21 12:00:00 AM","Cyberattack","2024 Sep 30 12:00:00 AM","2024 Oct 03 12:00:00 AM","Issaquah Financial dba for Highlands Insurance & Retirement ","18,693","Phishing","795","Finance",,"2,025","2025","500-999","1-99","0","3","3","true","3",,"true","169","1-99","WA"
"2024 Jan 24 12:00:00 AM","2025 Mar 21 12:00:00 AM","Cyberattack","2023 Dec 15 12:00:00 AM","2024 Jan 24 12:00:00 AM","St. Joseph’s College of Maine","18,836","Ransomware","728","Education",,"2,025","2025","500-999","1-99","0","40","40","true","40",,"true","422","1-99","ME"
"2025 Feb 15 12:00:00 AM","2025 Mar 25 12:00:00 AM","Cyberattack","2025 Feb 15 12:00:00 AM","2025 Feb 15 12:00:00 AM","Crossroads Trading Co., Inc.","18,838","Ransomware","4,721","Business","Retail","2,025","2025","1,000-9,999","0","0","0","0","true","0",,"true","38","0","CA"
"2024 Mar 22 12:00:00 AM","2025 Mar 26 12:00:00 AM","Cyberattack","2024 Mar 09 12:00:00 AM","2024 Mar 22 12:00:00 AM","Lee University","18,840","Ransomware","1,167","Education",,"2,025","2025","1,000-9,999","1-99","0","13","13","true","13",,"true","369","1-99","TN"
"2024 Mar 22 12:00:00 AM","2025 Mar 26 12:00:00 AM","Cyberattack","2024 Mar 09 12:00:00 AM","2024 Mar 22 12:00:00 AM","Lee University","18,839","Ransomware","1,167","Education",,"2,025","2025","1,000-9,999","1-99","0","13","13","true","13",,"true","369","1-99","TN"
"2025 Feb 10 12:00:00 AM","2025 Mar 26 12:00:00 AM","Cyberattack","2025 Feb 10 12:00:00 AM","2025 Feb 20 12:00:00 AM","Pacific Residential Mortgage, LLC","18,841","Ransomware","2,088","Finance",,"2,025","2025","1,000-9,999","1-99","10","0","10","true","10",,"false","44","1-99","OR"
"2024 Feb 24 12:00:00 AM","2025 Mar 26 12:00:00 AM","Cyberattack","2024 Feb 18 12:00:00 AM","2024 Feb 23 12:00:00 AM","The Pension Specialist","18,842","Ransomware","845","Finance",,"2,025","2025","500-999","1-99","0","6","6","false","5","1","false","396","1-99","IL"
"2024 Sep 17 12:00:00 AM","2025 Mar 31 12:00:00 AM","Cyberattack","2024 Sep 06 12:00:00 AM","2024 Sep 17 12:00:00 AM","Montana Health Solutions","18,849","Phishing","619","Health",,"2,025","2025","500-999","1-99","0","11","11","true","11",,"true","195","1-99","MT"
"2024 Sep 07 12:00:00 AM","2025 Apr 02 12:00:00 AM","Cyberattack",,,"Highline School District","18,850","Ransomware","92,954","Education",,"2,025","2025","50,000-999,999","Unknown",,,,"false",,,"false","207","Unknown","WA"
"2024 Dec 05 12:00:00 AM","2025 Apr 02 12:00:00 AM","Unauthorized Access","2024 Sep 30 12:00:00 AM","2024 Nov 18 12:00:00 AM","Neltac, Inc.","18,851",,"2,584","Business","Other","2,025","2025","1,000-9,999","1-99","0","66","66","false","49","17","false","118","1-99","WA"
"2024 Aug 24 12:00:00 AM","2025 Apr 03 12:00:00 AM","Cyberattack","2024 Jul 03 12:00:00 AM","2024 Aug 24 12:00:00 AM","Port of Seattle","18,852","Ransomware","71,939","Government",,"2,025","2025","50,000-999,999","1-99","0","52","52","true","52",,"true","222","1-99","WA"
"2024 Oct 31 12:00:00 AM","2025 Apr 07 12:00:00 AM","Unauthorized Access","2024 Oct 14 12:00:00 AM","2024 Oct 31 12:00:00 AM","Ulrich Consulting & Investment Group, LLC d/b/a Ulrich Inves","18,853",,"533","Finance",,"2,025","2025","500-999","1-99","0","17","17","true","17",,"true","158","1-99","NM"
